created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Tue Apr 19 11:09:51 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,[],"['MS4U', 'ThearseForNY', 'NYSenatorJordan']","Québec, Canada"
Mon Apr 18 23:19:35 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,,"[{'text': 'xauusd', 'indices': [80, 87]}, {'text': 'gold', 'indices': [88, 93]}]",['MediaSanctuary'],"Québec, Canada"
Mon Apr 18 22:52:14 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gold - My target range is $2400-$3000, but $2666 is the simple measured move target, which was activated by the rec… https://t.co/RXnw0rQt0O",0.0,0.0,en,32832,128.0,badcharts1,46519,11,,[],"['ThearseForNY', 'NYSenatorJordan']","Québec, Canada"
Mon Apr 18 20:36:10 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,[],['NYSenatorJordan'],"Québec, Canada"
Mon Apr 18 14:15:29 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,,[],['B955'],"Québec, Canada"
Mon Apr 18 13:58:32 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,[],"['Elmazzzzzz', 'NYSenDems']","Québec, Canada"
Mon Apr 18 12:36:35 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,[],"['Elmazzzzzz', 'NYSenDems']","Québec, Canada"
Mon Apr 18 11:27:22 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,[],['scottdesno'],"Québec, Canada"
Mon Apr 18 01:41:14 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.125,en,32832,,badcharts1,46519,11,,[],['CanadianDivide2'],"Québec, Canada"
Mon Apr 18 01:30:18 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,32832,,badcharts1,46519,11,False,[],"['TrueNorthCentre', 'Roman_Baber']","Québec, Canada"
Fri Apr 22 21:22:17 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,False,[],"['TrueNorthCentre', 'Roman_Baber']","Melbourne, Victoria"
Fri Apr 22 21:17:27 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,"[{'text': 'Inflation', 'indices': [80, 90]}]",['brianlilley'],"Melbourne, Victoria"
Fri Apr 22 21:14:50 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,-0.0291666666666666,0.6,en,41,,ByViaNegativa,11,159,,[],['suntooz'],"Melbourne, Victoria"
Fri Apr 22 21:09:04 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['tommy_sc_wong'],"Melbourne, Victoria"
Fri Apr 22 20:35:32 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.5,0.5,en,41,,ByViaNegativa,11,159,False,[],"['ppclondonwest', 'TrueNorthCentre']","Melbourne, Victoria"
Fri Apr 22 05:53:55 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.7,0.6000000000000001,en,41,,ByViaNegativa,11,159,,[],"['ppclondonwest', 'TrueNorthCentre']","Melbourne, Victoria"
Fri Apr 22 03:13:09 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,-0.125,0.5,en,41,,ByViaNegativa,11,159,,[],['SpaceweatherSA'],"Melbourne, Victoria"
Thu Apr 21 23:54:22 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['wendelltalks'],"Melbourne, Victoria"
Thu Apr 21 22:20:03 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.25,1.0,en,41,,ByViaNegativa,11,159,,[],"['innocence', 'GregAbbott_TX']","Melbourne, Victoria"
Thu Apr 21 22:13:29 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],"['innocence', 'GregAbbott_TX']","Melbourne, Victoria"
Thu Apr 21 22:09:50 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['VintageLondonOn'],"Melbourne, Victoria"
Thu Apr 21 22:07:36 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.25,0.5,en,41,,ByViaNegativa,11,159,,[],"['VintageLondonOn', 'gibraltarmarket']","Melbourne, Victoria"
Thu Apr 21 22:05:01 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,-0.25,0.5,en,41,,ByViaNegativa,11,159,,[],"['VintageLondonOn', 'gibraltarmarket']","Melbourne, Victoria"
Thu Apr 21 21:44:27 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['AreOhEssEyeEe'],"Melbourne, Victoria"
Thu Apr 21 21:37:23 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['CanadasLifeline'],"Melbourne, Victoria"
Thu Apr 21 21:30:46 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['wendelltalks'],"Melbourne, Victoria"
Thu Apr 21 02:06:22 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['Bergermeister23'],"Melbourne, Victoria"
Thu Apr 21 02:00:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['AlistairBegg'],"Melbourne, Victoria"
Wed Apr 20 20:20:57 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],"['brittacalabrigo', 'CTVLondon']","Melbourne, Victoria"
Wed Apr 20 19:55:54 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.2,0.5,en,41,,ByViaNegativa,11,159,,[],['CTVLondon'],"Melbourne, Victoria"
Wed Apr 20 19:46:24 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,False,[],['Sandrakrider'],"Melbourne, Victoria"
Wed Apr 20 18:42:10 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['AreOhEssEyeEe'],"Melbourne, Victoria"
Wed Apr 20 10:41:29 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['ppclondonwest'],"Melbourne, Victoria"
Tue Apr 19 22:05:50 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,-0.0714285714285714,0.1428571428571428,en,41,,ByViaNegativa,11,159,,[],['ZubyMusic'],"Melbourne, Victoria"
Tue Apr 19 20:03:45 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['TimHortons'],"Melbourne, Victoria"
Mon Apr 18 00:50:59 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],"['Roman_Baber', 'JustinTrudeau']","Melbourne, Victoria"
Mon Apr 18 00:49:54 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.125,0.625,en,41,,ByViaNegativa,11,159,,[],"['Roman_Baber', 'JustinTrudeau']","Melbourne, Victoria"
Mon Apr 18 00:05:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['elonmusk'],"Melbourne, Victoria"
Mon Apr 18 00:02:19 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,-0.4,0.7,en,41,,ByViaNegativa,11,159,,[],['ppclondonwest'],"Melbourne, Victoria"
Mon Apr 18 00:01:26 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['TimHortons'],"Melbourne, Victoria"
Mon Apr 18 00:00:52 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.4000000000000001,0.9,en,41,,ByViaNegativa,11,159,,[],['EpochTimesCan'],"Melbourne, Victoria"
Sun Apr 17 23:50:22 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.8,1.0,en,41,,ByViaNegativa,11,159,,[],['wendelltalks'],"Melbourne, Victoria"
Sun Apr 17 23:47:52 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['MaximeBernier'],"Melbourne, Victoria"
Sun Apr 17 23:46:50 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],"['TPGGamesandMore', 'tables_game']","Melbourne, Victoria"
Sun Apr 17 23:44:52 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.2875,0.35,en,41,,ByViaNegativa,11,159,,[],"['TPGGamesandMore', 'tables_game']","Melbourne, Victoria"
Sun Apr 17 23:35:03 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['AktanKarabudak'],"Melbourne, Victoria"
Sun Apr 17 23:32:57 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.2,0.5,en,41,,ByViaNegativa,11,159,,[],['EsenErmisErturk'],"Melbourne, Victoria"
Sun Apr 17 23:28:50 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.05,0.35,en,41,,ByViaNegativa,11,159,,[],['NickCle09944531'],"Melbourne, Victoria"
Sun Apr 17 09:28:42 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.6,0.9,en,41,,ByViaNegativa,11,159,,[],['meta_blaze'],"Melbourne, Victoria"
Sun Apr 17 09:23:07 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['LandofConquest'],"Melbourne, Victoria"
Sun Apr 17 04:15:48 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0945963541666666,0.5777777777777778,en,41,,ByViaNegativa,11,159,,[],['CRYT0K0NGZ'],"Melbourne, Victoria"
Sun Apr 17 00:54:34 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.4,0.5,en,41,,ByViaNegativa,11,159,,[],"['AgelessAxolotls', 'AgelessAxolotls']","Melbourne, Victoria"
Sun Apr 17 00:28:36 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.5,0.6,en,41,,ByViaNegativa,11,159,,[],"['AgelessAxolotls', 'AgelessAxolotls']","Melbourne, Victoria"
Sat Apr 16 22:58:20 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.6,0.9,en,41,,ByViaNegativa,11,159,,[],['CalvariaP2E'],"Melbourne, Victoria"
Sat Apr 16 22:36:50 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['TheCryptoMafia_'],"Melbourne, Victoria"
Sat Apr 16 21:22:12 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],"['EdealPz', 'TouristShibaInu']","Melbourne, Victoria"
Sat Apr 16 09:41:16 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],"['EdealPz', 'TouristShibaInu']","Melbourne, Victoria"
Sat Apr 16 09:37:57 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,41,,ByViaNegativa,11,159,,[],['bemeta_nft'],"Melbourne, Victoria"
Fri Apr 22 22:26:40 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,,[],['NakamotoGames'],United States
Fri Apr 22 21:52:59 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,,[],['MariaBruno01'],United States
Fri Apr 22 21:48:32 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.25,0.75,en,22473,,ThHappyHawaiian,12222,331,,[],['BalloonersNFT'],United States
Fri Apr 22 21:35:00 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.5,0.5,en,22473,,ThHappyHawaiian,12222,331,False,[],['bemeta_nft'],United States
Fri Apr 22 21:33:25 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,,[],['JLPhotographyW'],United States
Fri Apr 22 21:17:55 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,,[],"['ICCrypt', 'BlocakesNFT']",United States
Fri Apr 22 21:17:13 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.1,en,22473,,ThHappyHawaiian,12222,331,False,"[{'text': 'inflation', 'indices': [65, 75]}]","['ICCrypt', 'BlocakesNFT']",United States
Fri Apr 22 21:12:17 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.75,en,22473,,ThHappyHawaiian,12222,331,False,[],['WeirdGotchiClub'],United States
Fri Apr 22 21:09:35 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.05,en,22473,,ThHappyHawaiian,12222,331,,[],['BitRabbit_'],United States
Fri Apr 22 21:04:00 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,,[],['HPenguinSM'],United States
Fri Apr 22 20:58:13 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.7,en,22473,,ThHappyHawaiian,12222,331,,"[{'text': 'uranium', 'indices': [86, 94]}]",['NeoText_Films'],United States
Fri Apr 22 20:56:46 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,False,"[{'text': 'Ethereum', 'indices': [81, 90]}]","['ontabletop', 'ragingheroes']",United States
Fri Apr 22 20:34:09 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,,[],"['ontabletop', 'ragingheroes']",United States
Fri Apr 22 20:29:30 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.5,1.0,en,22473,,ThHappyHawaiian,12222,331,,[],['EliteNFTGroup'],United States
Fri Apr 22 20:19:30 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,,[],['youngciger2'],United States
Fri Apr 22 20:18:02 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.1458333333333333,0.7708333333333333,en,22473,,ThHappyHawaiian,12222,331,False,[],['SMSChain2022'],United States
Fri Apr 22 20:12:53 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,False,[],['SamGoldhen'],United States
Fri Apr 22 19:55:47 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,,[],['Qubes_NFT'],United States
Fri Apr 22 19:55:33 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,1.0,en,22473,,ThHappyHawaiian,12222,331,False,[],"['ApeDorian', 'opensea']",United States
Fri Apr 22 18:09:36 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.8214285714285714,0.9285714285714286,en,22473,,ThHappyHawaiian,12222,331,False,[],"['ApeDorian', 'opensea']",United States
Fri Apr 22 17:36:59 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,False,[],"['nicekidsNFT', 'nicekidsNFT', 'CatlessNft', 'nicekidsNFT']",United States
Fri Apr 22 17:22:13 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.45,0.65,en,22473,,ThHappyHawaiian,12222,331,,[],"['nicekidsNFT', 'nicekidsNFT', 'CatlessNft', 'nicekidsNFT']",United States
Fri Apr 22 17:11:12 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.11875,0.55,en,22473,,ThHappyHawaiian,12222,331,False,[],"['nicekidsNFT', 'nicekidsNFT', 'CatlessNft', 'nicekidsNFT']",United States
Fri Apr 22 17:08:54 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.025,0.125,en,22473,,ThHappyHawaiian,12222,331,,[],"['nicekidsNFT', 'nicekidsNFT', 'CatlessNft', 'nicekidsNFT']",United States
Fri Apr 22 17:06:06 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,False,"[{'text': 'silver', 'indices': [37, 44]}, {'text': 'inflation', 'indices': [58, 68]}]",['bemeta_nft'],United States
Fri Apr 22 17:02:52 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.3333333333333333,en,22473,,ThHappyHawaiian,12222,331,,[],['EsenErmisErturk'],United States
Fri Apr 22 12:05:17 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,,[],['JINX9NFT'],United States
Fri Apr 22 05:53:14 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,False,[],['BirdezGang'],United States
Fri Apr 22 05:43:16 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,,[],['rnd_0001'],United States
Fri Apr 22 05:38:47 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.0833333333333333,0.2166666666666666,en,22473,,ThHappyHawaiian,12222,331,,[],['FinalScenePod'],United States
Fri Apr 22 05:38:20 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Everyone on planet knows FEd will resume QE once the stock market falls. They are now in their 12th month of yappin… https://t.co/lAWV5VUdCV,-0.0095959595959596,0.3717171717171717,en,22473,41.0,ThHappyHawaiian,12222,331,,[],['metaxgames'],United States
Fri Apr 22 05:02:31 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,False,"[{'text': 'inflation', 'indices': [63, 73]}]",['ShibaBusd'],United States
Fri Apr 22 03:56:46 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,False,[],['Hector_eth'],United States
Fri Apr 22 03:54:16 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,False,"[{'text': 'Bitcoin', 'indices': [95, 103]}]",['ZBexchange'],United States
Fri Apr 22 03:12:49 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.1071428571428571,0.1785714285714285,en,22473,,ThHappyHawaiian,12222,331,False,[],['iamtrevorndopu'],United States
Fri Apr 22 01:22:45 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0866666666666666,0.4666666666666667,en,22473,,ThHappyHawaiian,12222,331,False,[],"['Monkeywar_NFT', 'AssureDefi']",United States
Fri Apr 22 01:08:28 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,22473,,ThHappyHawaiian,12222,331,,[],"['Monkeywar_NFT', 'AssureDefi']",United States
